1170.000,-0.009
1170.050,-0.020
1170.100,-0.019
1170.150,-0.025
1170.200,-0.012
1170.250,0.008
1170.300,-0.003
1170.350,-0.012
1170.400,-0.030
1170.450,-0.012
1170.500,0.002
1170.550,0.012
1170.600,-0.002
1170.650,-0.013
1170.700,0.008
1170.750,0.012
1170.800,0.022
1170.850,0.027
1170.900,0.031
1170.950,0.036
1171.000,0.030
1171.050,0.024
1171.100,0.052
1171.150,0.032
1171.200,0.041
1171.250,0.031
1171.300,-0.033
1171.350,-0.019
1171.400,-0.033
1171.450,-0.031
1171.500,-0.039
1171.550,-0.042
1171.600,-0.083
1171.650,-0.099
1171.700,-0.130
1171.750,-0.134
1171.800,-0.173
1171.850,-0.191
1171.900,-0.222
1171.950,-0.259
1172.000,-0.262
1172.050,-0.293
1172.100,-0.308
1172.150,-0.349
1172.200,-0.399
1172.250,-0.409
1172.300,-0.401
1172.350,-0.430
1172.400,-0.434
1172.450,-0.475
1172.500,-0.456
1172.550,-0.503
1172.600,-0.539
1172.650,-0.631
1172.700,-0.661
1172.750,-0.758
1172.800,-0.810
1172.850,-0.913
1172.900,-1.024
1172.950,-1.138
1173.000,-1.242
1173.050,-1.416
1173.100,-1.529
1173.150,-1.714
1173.200,-1.841
1173.250,-2.044
1173.300,-2.232
1173.350,-2.426
1173.400,-2.656
1173.450,-2.855
1173.500,-3.085
1173.550,-3.350
1173.600,-3.633
1173.650,-3.932
1173.700,-4.231
1173.750,-4.546
1173.800,-4.914
1173.850,-5.309
1173.900,-5.701
1173.950,-6.151
1174.000,-6.641
1174.050,-7.092
1174.100,-7.639
1174.150,-8.195
1174.200,-8.745
1174.250,-9.312
1174.300,-9.955
1174.350,-10.569
1174.400,-11.177
1174.450,-11.866
1174.500,-12.640
1174.550,-13.476
1174.600,-14.408
1174.650,-15.483
1174.700,-16.692
1174.750,-18.067
1174.800,-19.627
1174.850,-21.413
1174.900,-23.420
1174.950,-25.722
1175.000,-28.285
1175.050,-31.146
1175.100,-34.233
1175.150,-37.624
1175.200,-41.327
1175.250,-45.181
1175.300,-49.212
1175.350,-53.133
1175.400,-56.597
1175.450,-58.991
1175.500,-59.292
1175.550,-55.925
1175.600,-46.787
1175.650,-29.478
1175.700,-1.538
1175.750,38.252
1175.800,89.080
1175.850,146.997
1175.900,204.864
1175.950,253.611
1176.000,284.875
1176.050,293.672
1176.100,280.003
1176.150,248.321
1176.200,204.887
1176.250,155.490
1176.300,104.303
1176.350,54.083
1176.400,7.319
1176.450,-33.675
1176.500,-67.145
1176.550,-92.587
1176.600,-110.343
1176.650,-121.442
1176.700,-126.576
1176.750,-126.885
1176.800,-123.647
1176.850,-118.099
1176.900,-111.107
1176.950,-103.202
1177.000,-94.788
1177.050,-86.023
1177.100,-77.045
1177.150,-67.746
1177.200,-58.267
1177.250,-48.875
1177.300,-39.965
1177.350,-31.840
1177.400,-24.856
1177.450,-19.284
1177.500,-15.078
1177.550,-12.051
1177.600,-9.881
1177.650,-8.341
1177.700,-7.088
1177.750,-5.963
1177.800,-4.913
1177.850,-3.997
1177.900,-3.123
1177.950,-2.349
1178.000,-1.773
1178.050,-1.378
1178.100,-1.145
1178.150,-1.084
1178.201,-1.229
1178.251,-1.393
1178.301,-1.514
1178.351,-1.645
1178.401,-1.808
1178.451,-1.951
1178.501,-2.032
1178.551,-2.013
1178.601,-1.843
1178.651,-1.465
1178.701,-0.925
1178.751,-0.373
1178.801,0.247
1178.851,0.943
1178.901,1.647
1178.951,2.447
1179.001,3.427
1179.051,4.466
1179.101,5.366
1179.151,5.968
1179.201,6.102
1179.251,5.835
1179.301,5.236
1179.351,4.467
1179.401,3.643
1179.451,2.872
1179.501,2.140
1179.551,1.501
1179.601,1.021
1179.651,0.847
1179.701,0.945
1179.751,1.366
1179.801,1.976
1179.851,2.516
1179.901,2.953
1179.951,3.140
1180.001,3.108
1180.051,2.911
1180.101,2.656
1180.151,2.519
1180.201,2.516
1180.251,2.737
1180.301,3.051
1180.351,3.534
1180.401,3.933
1180.451,4.274
1180.501,4.494
1180.551,4.597
1180.601,4.598
1180.651,4.576
1180.701,4.442
1180.751,4.252
1180.801,3.959
1180.851,3.571
1180.901,3.092
1180.951,2.635
1181.001,2.301
1181.051,2.039
1181.101,1.834
1181.151,1.477
1181.201,1.000
1181.251,0.421
1181.301,-0.132
1181.351,-0.462
1181.401,-0.580
1181.451,-0.499
1181.501,-0.326
1181.551,-0.127
1181.601,0.009
1181.651,0.158
1181.701,0.309
1181.751,0.395
1181.801,0.445
1181.851,0.431
1181.901,0.275
1181.951,0.062
1182.001,-0.122
1182.051,-0.197
1182.101,-0.134
1182.151,-0.048
1182.201,-0.006
1182.251,-0.110
1182.301,-0.201
1182.351,-0.228
1182.401,-0.034
1182.451,0.323
1182.501,0.706
1182.551,1.154
1182.601,1.511
1182.651,1.816
1182.701,1.954
1182.751,1.987
1182.801,1.954
1182.851,1.863
1182.901,1.753
1182.951,1.603
1183.001,1.262
1183.051,0.910
1183.101,0.433
1183.151,-0.034
1183.201,-0.304
1183.251,-0.380
1183.301,-0.294
1183.351,-0.138
1183.401,-0.010
1183.451,-0.051
1183.501,-0.151
1183.551,-0.359
1183.601,-0.557
1183.651,-0.622
1183.701,-0.598
1183.751,-0.524
1183.801,-0.433
1183.851,-0.305
1183.901,-0.087
1183.951,0.314
1184.001,0.908
1184.051,1.487
1184.101,1.899
1184.151,1.979
1184.201,1.713
1184.251,1.239
1184.301,0.606
1184.351,-0.064
1184.401,-0.794
1184.451,-1.621
1184.501,-2.578
1184.551,-3.706
1184.601,-4.810
1184.651,-5.763
1184.701,-6.390
1184.751,-6.572
1184.801,-6.361
1184.851,-5.777
1184.901,-5.065
1184.951,-4.218
1185.001,-3.362
1185.051,-2.467
1185.101,-1.585
1185.151,-0.632
1185.201,0.326
1185.251,1.401
1185.301,2.541
