1170.000,0.078
1170.050,0.058
1170.100,0.032
1170.150,0.001
1170.200,0.010
1170.250,-0.009
1170.300,-0.018
1170.350,-0.024
1170.400,-0.049
1170.450,-0.036
1170.500,0.002
1170.550,-0.020
1170.600,-0.021
1170.650,-0.007
1170.700,-0.010
1170.750,-0.007
1170.800,0.014
1170.850,0.016
1170.900,-0.019
1170.950,0.007
1171.000,-0.018
1171.050,0.006
1171.100,-0.029
1171.150,-0.027
1171.200,-0.007
1171.250,-0.009
1171.300,-0.018
1171.350,0.001
1171.400,-0.034
1171.450,-0.033
1171.500,-0.023
1171.550,-0.032
1171.600,-0.023
1171.650,-0.045
1171.700,-0.031
1171.750,-0.026
1171.800,-0.019
1171.850,-0.029
1171.900,-0.013
1171.950,-0.011
1172.000,-0.033
1172.050,-0.020
1172.100,-0.035
1172.150,-0.026
1172.200,-0.014
1172.250,-0.008
1172.300,0.006
1172.350,-0.010
1172.400,0.005
1172.450,0.035
1172.500,0.029
1172.550,0.033
1172.600,0.009
1172.650,0.012
1172.700,0.029
1172.750,0.029
1172.800,0.003
1172.850,0.003
1172.900,-0.012
1172.950,-0.047
1173.000,-0.048
1173.050,-0.074
1173.100,-0.081
1173.150,-0.106
1173.200,-0.131
1173.250,-0.167
1173.300,-0.193
1173.350,-0.192
1173.400,-0.220
1173.450,-0.247
1173.500,-0.280
1173.550,-0.284
1173.600,-0.286
1173.650,-0.313
1173.700,-0.361
1173.750,-0.365
1173.800,-0.362
1173.850,-0.393
1173.900,-0.404
1173.950,-0.412
1174.000,-0.437
1174.050,-0.492
1174.100,-0.505
1174.150,-0.591
1174.200,-0.612
1174.250,-0.703
1174.300,-0.772
1174.350,-0.850
1174.400,-0.978
1174.450,-1.065
1174.500,-1.162
1174.550,-1.313
1174.600,-1.447
1174.650,-1.600
1174.700,-1.744
1174.750,-1.939
1174.800,-2.101
1174.850,-2.301
1174.900,-2.500
1174.950,-2.701
1175.000,-2.947
1175.050,-3.195
1175.100,-3.448
1175.150,-3.715
1175.200,-4.050
1175.250,-4.361
1175.300,-4.751
1175.350,-5.123
1175.400,-5.541
