1170.000,0.013
1170.050,-0.001
1170.100,-0.019
1170.150,-0.007
1170.200,-0.021
1170.250,0.015
1170.300,-0.027
1170.350,0.015
1170.400,-0.035
1170.450,-0.029
1170.500,0.026
1170.550,0.006
1170.600,0.004
1170.650,0.003
1170.700,-0.006
1170.750,-0.004
1170.800,0.002
1170.850,0.022
1170.900,0.029
1170.950,0.013
1171.000,0.019
1171.050,-0.001
1171.100,0.025
1171.150,0.017
1171.200,0.011
1171.250,0.022
1171.300,0.018
1171.350,0.022
1171.400,-0.011
1171.450,-0.015
1171.500,-0.016
1171.550,-0.023
1171.600,-0.068
1171.650,-0.078
1171.700,-0.092
1171.750,-0.120
1171.800,-0.127
1171.850,-0.191
1171.900,-0.217
1171.950,-0.259
1172.000,-0.282
1172.050,-0.315
1172.100,-0.364
1172.150,-0.364
1172.200,-0.394
1172.250,-0.410
1172.300,-0.404
1172.350,-0.414
1172.400,-0.438
1172.450,-0.450
1172.500,-0.495
1172.550,-0.550
1172.600,-0.593
1172.650,-0.663
1172.700,-0.749
1172.750,-0.819
1172.800,-0.906
1172.850,-0.999
1172.900,-1.131
1172.950,-1.255
1173.000,-1.395
1173.050,-1.588
1173.100,-1.748
1173.150,-1.930
1173.200,-2.125
1173.250,-2.332
1173.300,-2.519
1173.350,-2.791
1173.400,-3.005
1173.450,-3.266
1173.500,-3.557
1173.550,-3.874
1173.600,-4.182
1173.650,-4.563
1173.700,-4.939
1173.750,-5.335
1173.800,-5.786
1173.850,-6.244
1173.900,-6.748
1173.950,-7.255
1174.000,-7.806
1174.050,-8.396
1174.100,-8.989
1174.150,-9.606
1174.200,-10.268
1174.250,-10.926
1174.300,-11.612
1174.350,-12.321
1174.400,-13.113
1174.450,-13.952
1174.500,-14.932
1174.550,-16.040
1174.600,-17.321
1174.650,-18.789
1174.700,-20.500
1174.750,-22.460
1174.800,-24.767
1174.850,-27.433
1174.900,-30.494
1174.950,-33.965
1175.000,-37.976
1175.050,-42.479
1175.100,-47.529
1175.150,-53.126
1175.200,-59.159
1175.250,-65.474
1175.300,-71.639
1175.350,-77.132
1175.400,-80.879
1175.450,-81.485
1175.500,-77.009
1175.550,-64.928
1175.600,-42.599
