1170.000,-0.057
1170.050,-0.027
1170.100,-0.029
1170.150,-0.030
1170.200,-0.026
1170.250,0.006
1170.300,0.004
1170.350,0.016
1170.400,0.015
1170.450,-0.020
1170.500,-0.012
1170.550,-0.001
1170.600,-0.002
1170.650,-0.007
1170.700,-0.021
1170.750,0.013
1170.800,0.028
1170.850,0.036
1170.900,0.046
1170.950,0.068
1171.000,0.085
1171.050,0.084
1171.100,0.086
1171.150,0.069
1171.200,0.095
1171.250,0.088
1171.300,0.060
1171.350,0.083
1171.400,0.063
1171.450,0.083
1171.500,0.086
1171.550,0.072
1171.600,0.059
1171.650,0.052
1171.700,0.043
1171.750,0.024
1171.800,0.001
1171.850,-0.019
1171.900,-0.052
1171.950,-0.054
1172.000,-0.096
1172.050,-0.131
1172.100,-0.160
1172.150,-0.206
1172.200,-0.229
1172.250,-0.240
1172.300,-0.261
1172.350,-0.279
1172.400,-0.292
1172.450,-0.299
1172.500,-0.316
1172.550,-0.353
1172.600,-0.396
1172.650,-0.471
1172.700,-0.536
1172.750,-0.611
1172.800,-0.671
1172.850,-0.785
1172.900,-0.914
1172.950,-1.029
1173.000,-1.167
1173.050,-1.343
1173.100,-1.504
1173.150,-1.672
1173.200,-1.839
1173.250,-2.077
1173.300,-2.292
1173.350,-2.516
1173.400,-2.749
1173.450,-3.040
1173.500,-3.314
1173.550,-3.590
1173.600,-3.946
1173.650,-4.312
1173.700,-4.681
1173.750,-5.085
1173.800,-5.538
1173.850,-5.994
1173.900,-6.506
1173.950,-7.026
1174.000,-7.591
1174.050,-8.203
1174.100,-8.773
1174.150,-9.446
1174.200,-10.110
1174.250,-10.848
1174.300,-11.551
1174.350,-12.332
1174.400,-13.201
1174.450,-14.114
1174.500,-15.110
1174.550,-16.297
1174.600,-17.666
1174.650,-19.258
1174.700,-21.194
1174.750,-23.411
1174.800,-26.054
1174.850,-29.098
1174.900,-32.725
1174.950,-36.871
1175.000,-41.613
1175.050,-46.916
1175.100,-52.743
1175.150,-59.047
1175.200,-65.663
1175.250,-72.359
1175.300,-78.839
1175.350,-84.545
1175.400,-88.781
1175.450,-90.575
1175.500,-88.553
1175.550,-80.959
1175.600,-65.489
1175.650,-39.912
1175.700,-2.196
1175.750,48.338
1175.800,110.033
1175.850,178.273
1175.900,245.327
1175.950,301.867
1176.000,339.433
1176.050,353.207
1176.100,343.401
1176.150,314.577
1176.200,273.076
1176.250,224.659
1176.300,173.266
1176.350,121.567
1176.400,71.827
1176.450,26.175
1176.500,-13.721
1176.550,-47.190
1176.600,-74.429
1176.650,-95.922
1176.700,-112.154
1176.750,-123.785
1176.800,-131.693
1176.850,-136.863
1176.900,-139.732
1176.950,-140.483
1177.000,-139.267
1177.050,-136.236
1177.100,-131.369
1177.150,-124.600
1177.200,-116.169
1177.250,-106.580
1177.300,-96.341
1177.350,-85.874
1177.400,-75.860
1177.450,-66.641
1177.500,-58.419
1177.550,-51.079
1177.600,-44.505
1177.650,-38.462
1177.700,-32.755
1177.750,-27.290
1177.800,-22.115
1177.850,-17.245
1177.900,-12.704
1177.950,-8.580
1178.000,-5.026
1178.050,-2.037
1178.100,0.445
1178.150,2.379
1178.201,3.760
1178.251,4.836
1178.301,5.734
1178.351,6.424
1178.401,6.909
