1170.000,0.158
1170.050,0.112
1170.100,0.078
1170.150,0.048
1170.200,0.031
1170.250,0.013
1170.300,0.012
1170.350,0.024
1170.400,-0.006
1170.450,-0.019
1170.500,-0.044
1170.550,-0.039
1170.600,-0.059
1170.650,-0.042
1170.700,-0.066
1170.750,-0.046
1170.800,-0.074
1170.850,-0.024
1170.900,-0.037
1170.950,-0.020
1171.000,-0.020
1171.050,-0.020
1171.100,-0.002
1171.150,-0.028
1171.200,0.007
1171.250,0.027
1171.300,-0.011
1171.350,0.005
1171.400,0.008
1171.450,0.041
1171.500,0.033
1171.550,0.047
1171.600,0.049
1171.650,0.034
1171.700,0.037
1171.750,0.027
1171.800,0.050
1171.850,0.090
1171.900,0.058
1171.950,0.058
1172.000,0.074
1172.050,0.086
1172.100,0.063
1172.150,0.095
1172.200,0.092
1172.250,0.113
1172.300,0.119
1172.350,0.125
1172.400,0.124
1172.450,0.121
1172.500,0.129
1172.550,0.150
1172.600,0.163
1172.650,0.175
1172.700,0.147
1172.750,0.147
1172.800,0.154
1172.850,0.177
1172.900,0.151
1172.950,0.166
1173.000,0.146
1173.050,0.142
1173.100,0.119
1173.150,0.101
1173.200,0.083
1173.250,0.038
1173.300,0.031
1173.350,-0.001
1173.400,-0.010
1173.450,-0.023
1173.500,-0.055
1173.550,-0.075
1173.600,-0.108
1173.650,-0.097
1173.700,-0.132
1173.750,-0.151
1173.800,-0.146
1173.850,-0.186
1173.900,-0.181
1173.950,-0.233
1174.000,-0.252
1174.050,-0.302
1174.100,-0.323
1174.150,-0.389
1174.200,-0.432
1174.250,-0.489
1174.300,-0.579
1174.350,-0.666
1174.400,-0.744
1174.450,-0.848
1174.500,-0.980
1174.550,-1.108
1174.600,-1.232
1174.650,-1.403
1174.700,-1.563
1174.750,-1.741
1174.800,-1.923
1174.850,-2.141
1174.900,-2.341
1174.950,-2.566
1175.000,-2.820
1175.050,-3.078
1175.100,-3.377
1175.150,-3.680
1175.200,-4.008
1175.250,-4.368
1175.300,-4.737
1175.350,-5.122
1175.400,-5.546
1175.450,-5.978
1175.500,-6.455
1175.550,-6.938
1175.600,-7.499
1175.650,-8.033
1175.700,-8.670
1175.750,-9.316
1175.800,-9.998
1175.850,-10.752
1175.900,-11.601
1175.950,-12.552
1176.000,-13.653
1176.050,-14.934
1176.100,-16.459
1176.150,-18.167
1176.200,-20.211
1176.250,-22.605
1176.300,-25.360
1176.350,-28.482
1176.400,-32.014
1176.450,-35.936
1176.500,-40.222
1176.550,-44.786
1176.600,-49.500
1176.650,-54.279
1176.700,-58.823
1176.750,-62.753
1176.800,-65.648
1176.850,-66.887
1176.900,-65.524
1176.950,-60.664
1177.000,-51.168
1177.050,-36.033
1177.100,-14.557
1177.150,13.416
1177.200,47.284
1177.250,85.515
1177.300,125.748
1177.350,164.967
1177.400,199.923
1177.450,227.579
1177.500,245.583
1177.550,252.608
1177.600,248.340
1177.650,233.616
1177.700,210.044
1177.750,179.680
1177.800,144.669
